date,totals
2022-09-01,137483
2022-09-01,84042
2022-09-01,3832
2022-09-01,43065
2022-09-01,47101
2022-09-01,14483
2022-09-01,52391
2022-09-01,5910
2022-10-01,53721
2022-10-01,7833
2022-10-01,38984
2022-10-01,19519
2022-10-01,116527
2022-10-01,40891
2022-10-01,16635
2022-10-01,3786
2022-10-01,1537
2022-10-01,110333
2022-10-01,47077
2022-10-01,1621
2022-10-01,19088
2022-10-01,402829
2022-10-01,71455
2022-10-01,13761
2022-10-01,14126
2022-10-01,330427
2022-10-01,26767
2022-10-01,10988
2022-10-01,36145
2022-10-01,18673
2022-10-01,62156
2022-10-01,81000
2022-10-01,21233
2022-10-01,41961
2022-10-01,12440
2022-10-01,5769
2022-10-01,10128
2022-10-01,10738
2022-10-01,15401
2022-10-01,13284
2022-10-01,32562
2022-10-01,45899
2022-10-01,7304
2022-10-01,46563
2022-10-01,27251
2022-10-01,34863
2022-10-01,100930
2022-10-01,2055
2022-10-01,32379
2022-10-01,8737
2022-10-01,64371
2022-10-01,134003
2022-10-01,81921
2022-10-01,3819
2022-10-01,45652
2022-10-01,47166
2022-10-01,15952
2022-10-01,55872
2022-10-01,5271
2022-11-01,63954
2022-11-01,7149
2022-11-01,42895
2022-11-01,24160
2022-11-01,116394
2022-11-01,43932
2022-11-01,16732
2022-11-01,4122
2022-11-01,1941
2022-11-01,120839
2022-11-01,52709
2022-11-01,1419
2022-11-01,20403
2022-11-01,453252
2022-11-01,79544
2022-11-01,17168
2022-11-01,18610
2022-11-01,335435
2022-11-01,30374
2022-11-01,9793
2022-11-01,40087
2022-11-01,20236
2022-11-01,70852
2022-11-01,69999
2022-11-01,27843
2022-11-01,50043
2022-11-01,11552
2022-11-01,7140
2022-11-01,11598
2022-11-01,11333
2022-11-01,13317
2022-11-01,14702
2022-11-01,34289
2022-11-01,52080
2022-11-01,5901
2022-11-01,62899
2022-11-01,35701
2022-11-01,91661
2022-11-01,106439
2022-11-01,2269
2022-11-01,36936
2022-11-01,8577
2022-11-01,73566
2022-11-01,148620
2022-11-01,82434
2022-11-01,3732
2022-11-01,51769
2022-11-01,48037
2022-11-01,19756
2022-11-01,59699
2022-11-01,6202
2022-12-01,78899
2022-12-01,7021
2022-12-01,51541
2022-12-01,28527
2022-12-01,121543
2022-12-01,48901
2022-12-01,18027
2022-12-01,4965
2022-12-01,1277
2022-12-01,145786
2022-12-01,67443
2022-12-01,1562
2022-12-01,21848
2022-12-01,477301
2022-12-01,85597
2022-12-01,17750
2022-12-01,21301
2022-12-01,338625
2022-12-01,38952
2022-12-01,11413
2022-12-01,43501
2022-12-01,18846
2022-12-01,70585
2022-12-01,69643
2022-12-01,35793
2022-12-01,58212
2022-12-01,13390
2022-12-01,7878
2022-12-01,14591
2022-12-01,13483
2022-12-01,13973
2022-12-01,17550
2022-12-01,35482
2022-12-01,60223
2022-12-01,5820
2022-12-01,66889
2022-12-01,42133
2022-12-01,76437
2022-12-01,115360
2022-12-01,2422
2022-12-01,46685
2022-12-01,7816
2022-12-01,86109
2022-12-01,181957
2022-12-01,87642
2022-12-01,4408
2022-12-01,61291
2022-12-01,57282
2022-12-01,22152
2022-12-01,55992
2022-12-01,7083
2023-01-01,52902
2023-01-01,5157
2023-01-01,41003
2023-01-01,17648
2023-01-01,109159
2023-01-01,41139
2023-01-01,22375
2023-01-01,4099
2023-01-01,1362
2023-01-01,115612
2023-01-01,48617
2023-01-01,1848
2023-01-01,17459
2023-01-01,524977
2023-01-01,72692
2023-01-01,19255
2023-01-01,15776
2023-01-01,324428
2023-01-01,24118
2023-01-01,7955
2023-01-01,40165
2023-01-01,20984
2023-01-01,65191
2023-01-01,63422
2023-01-01,21050
2023-01-01,41111
2023-01-01,9219
2023-01-01,6301
2023-01-01,10112
2023-01-01,10384
2023-01-01,16748
2023-01-01,13567
2023-01-01,31966
2023-01-01,54685
2023-01-01,5161
2023-01-01,50153
2023-01-01,28280
2023-01-01,56173
2023-01-01,101711
2023-01-01,2120
2023-01-01,31169
2023-01-01,5862
2023-01-01,66377
2023-01-01,131221
2023-01-01,77247
2023-01-01,3269
2023-01-01,46130
2023-01-01,57495
2023-01-01,15389
2023-01-01,52291
2023-01-01,4365
2023-02-01,53348
2023-02-01,5595
2023-02-01,42960
2023-02-01,19635
2023-02-01,109948
2023-02-01,44124
2023-02-01,18704
2023-02-01,4350
2023-02-01,1309
2023-02-01,118402
2023-02-01,52116
2023-02-01,1723
2023-02-01,19811
2023-02-01,412005
2023-02-01,68120
2023-02-01,17739
2023-02-01,16369
2023-02-01,297902
2023-02-01,25596
2023-02-01,8674
2023-02-01,32171
2023-02-01,19078
2023-02-01,66891
2023-02-01,67922
2023-02-01,24427
2023-02-01,44370
2023-02-01,10540
2023-02-01,7057
2023-02-01,11431
2023-02-01,10926
2023-02-01,13347
2023-02-01,14725
2023-02-01,31505
2023-02-01,53785
2023-02-01,5736
2023-02-01,58078
2023-02-01,31298
2023-02-01,44411
2023-02-01,104827
2023-02-01,2369
2023-02-01,31382
2023-02-01,6277
2023-02-01,67898
2023-02-01,140653
2023-02-01,73853
2023-02-01,3936
2023-02-01,47218
2023-02-01,57315
2023-02-01,17498
2023-02-01,52061
2023-02-01,5070
2023-03-01,59294
2023-03-01,7164
2023-03-01,50957
2023-03-01,23692
2023-03-01,128399
2023-03-01,56915
2023-03-01,21984
2023-03-01,4650
2023-03-01,1601
2023-03-01,128927
2023-03-01,55648
2023-03-01,2310
2023-03-01,22180
2023-03-01,499315
2023-03-01,77997
2023-03-01,23437
2023-03-01,17121
2023-03-01,351093
2023-03-01,28266
2023-03-01,10352
2023-03-01,37118
2023-03-01,21888
2023-03-01,83557
2023-03-01,90757
2023-03-01,24280
2023-03-01,49079
2023-03-01,13496
2023-03-01,8615
2023-03-01,14066
2023-03-01,12357
2023-03-01,16705
2023-03-01,16684
2023-03-01,38874
2023-03-01,67325
2023-03-01,6613
2023-03-01,64944
2023-03-01,33327
2023-03-01,57985
2023-03-01,122065
2023-03-01,2481
2023-03-01,33086
2023-03-01,7671
2023-03-01,72008
2023-03-01,151915
2023-03-01,89575
2023-03-01,4463
2023-03-01,50368
2023-03-01,97585
2023-03-01,19818
2023-03-01,60811
2023-03-01,6414
2023-04-01,45856
2023-04-01,7172
2023-04-01,44167
2023-04-01,18178
2023-04-01,117488
2023-04-01,47614
2023-04-01,17658
2023-04-01,4650
2023-04-01,1293
2023-04-01,124000
2023-04-01,43913
2023-04-01,1916
2023-04-01,25247
2023-04-01,437555
2023-04-01,66677
2023-04-01,15991
2023-04-01,14808
2023-04-01,342513
2023-04-01,26425
2023-04-01,9132
2023-04-01,28157
2023-04-01,18778
2023-04-01,68276
2023-04-01,86214
2023-04-01,19091
2023-04-01,37778
2023-04-01,12415
2023-04-01,6918
2023-04-01,13309
2023-04-01,11536
2023-04-01,13193
2023-04-01,13476
2023-04-01,33994
2023-04-01,83395
2023-04-01,6145
2023-04-01,53026
2023-04-01,29531
2023-04-01,50292
2023-04-01,97960
2023-04-01,2306
2023-04-01,25103
2023-04-01,6374
2023-04-01,62843
2023-04-01,127394
2023-04-01,81933
2023-04-01,3859
2023-04-01,45077
2023-04-01,87463
2023-04-01,15068
2023-04-01,51604
2023-04-01,5678
2023-05-01,43491
2023-05-01,6420
2023-05-01,42092
2023-05-01,16024
2023-05-01,119898
2023-05-01,42050
2023-05-01,17193
2023-05-01,4610
2023-05-01,1277
2023-05-01,110038
2023-05-01,42305
2023-05-01,2287
2023-05-01,18632
2023-05-01,377463
2023-05-01,58662
2023-05-01,11432
2023-05-01,13101
2023-05-01,338009
2023-05-01,20995
2023-05-01,7622
2023-05-01,25583
2023-05-01,17222
2023-05-01,58636
2023-05-01,69238
2023-05-01,17755
2023-05-01,34553
2023-05-01,10788
2023-05-01,6545
2023-05-01,12314
2023-05-01,10121
2023-05-01,13195
2023-05-01,13620
2023-05-01,30234
2023-05-01,65227
2023-05-01,5041
2023-05-01,46693
2023-05-01,26113
2023-05-01,44033
2023-05-01,87799
2023-05-01,1883
2023-05-01,28237
2023-05-01,5052
2023-05-01,54444
2023-05-01,125580
2023-05-01,86981
2023-05-01,3057
2023-05-01,39188
2023-05-01,45502
2023-05-01,13747
2023-05-01,39695
2023-05-01,5384
2023-06-01,42964
2023-06-01,6314
2023-06-01,41958
2023-06-01,17305
2023-06-01,119610
2023-06-01,38588
2023-06-01,19449
2023-06-01,4379
2023-06-01,1317
2023-06-01,106100
2023-06-01,39551
2023-06-01,1797
2023-06-01,19508
2023-06-01,271382
2023-06-01,55949
2023-06-01,10736
2023-06-01,12946
2023-06-01,335656
2023-06-01,19624
2023-06-01,7462
2023-06-01,21869
2023-06-01,16068
2023-06-01,55814
2023-06-01,59722
2023-06-01,17357
2023-06-01,33847
2023-06-01,10021
2023-06-01,5264
2023-06-01,10438
2023-06-01,9516
2023-06-01,11978
2023-06-01,13196
2023-06-01,28716
2023-06-01,58917
2023-06-01,4440
2023-06-01,45802
2023-06-01,25503
2023-06-01,32821
2023-06-01,84403
2023-06-01,1823
2023-06-01,28632
2023-06-01,4821
2023-06-01,51845
2023-06-01,121507
2023-06-01,84482
2023-06-01,3129
2023-06-01,38842
2023-06-01,37461
2023-06-01,12955
2023-06-01,36822
2023-06-01,5017
2023-07-01,39910
2023-07-01,5662
2023-07-01,38654
2023-07-01,15383
2023-07-01,114154
2023-07-01,36324
2023-07-01,13584
2023-07-01,3497
2023-07-01,1051
2023-07-01,101017
2023-07-01,36529
2023-07-01,1339
2023-07-01,18060
2023-07-01,227972
2023-07-01,51804
2023-07-01,10940
2023-07-01,12899
2023-07-01,326586
2023-07-01,18392
2023-07-01,6970
2023-07-01,20290
2023-07-01,17053
2023-07-01,51275
2023-07-01,61634
2023-07-01,15206
2023-07-01,31886
2023-07-01,9659
2023-07-01,4881
2023-07-01,10872
2023-07-01,9113
2023-07-01,10933
2023-07-01,11622
2023-07-01,25975
2023-07-01,50371
2023-07-01,4206
2023-07-01,44279
2023-07-01,23521
2023-07-01,26385
2023-07-01,76555
2023-07-01,1624
2023-07-01,25186
2023-07-01,4620
2023-07-01,50235
2023-07-01,109274
2023-07-01,80128
2023-07-01,2330
2023-07-01,36589
2023-07-01,33857
2023-07-01,12004
2023-07-01,34924
2023-07-01,4548
2023-08-01,44804
2023-08-01,6278
2023-08-01,42093
2023-08-01,17338
2023-08-01,127662
2023-08-01,37881
2023-08-01,15528
2023-08-01,3291
2023-08-01,1197
2023-08-01,98132
2023-08-01,40369
2023-08-01,1754
2023-08-01,17071
2023-08-01,237846
2023-08-01,54117
2023-08-01,12124
2023-08-01,14227
2023-08-01,254242
2023-08-01,21479
2023-08-01,7763
2023-08-01,22159
2023-08-01,18678
2023-08-01,57904
2023-08-01,69182
2023-08-01,21328
2023-08-01,36315
2023-08-01,10992
2023-08-01,5458
2023-08-01,11232
2023-08-01,9894
2023-08-01,10470
2023-08-01,11887
2023-08-01,31413
2023-08-01,52536
2023-08-01,5014
2023-08-01,45688
2023-08-01,25905
2023-08-01,28140
2023-08-01,84378
2023-08-01,1762
2023-08-01,25310
2023-08-01,5559
2023-08-01,53005
2023-08-01,122787
2023-08-01,83049
2023-08-01,2881
2023-08-01,37665
2023-08-01,38297
2023-08-01,12900
2023-08-01,39227
2023-08-01,5288
2023-09-01,44556
2023-09-01,5922
2023-09-01,38189
2023-09-01,17207
2023-09-01,118625
2023-09-01,39320
2023-09-01,13784
2023-09-01,3155
2023-09-01,929
2023-09-01,95281
2023-09-01,38783
2023-09-01,1689
2023-09-01,14935
2023-09-01,222356
2023-09-01,55955
2023-09-01,12368
2023-09-01,13542
2023-09-01,284622
2023-09-01,24513
2023-09-01,8791
2023-09-01,20991
2023-09-01,16086
2023-09-01,56622
2023-09-01,71753
2023-09-01,18411
2023-09-01,36207
2023-09-01,11983
2023-09-01,5602
2023-09-01,9765
2023-09-01,9703
2023-09-01,10519
2023-09-01,12709
2023-09-01,33354
2023-09-01,48410
2023-09-01,5361
2023-09-01,45659
2023-09-01,25836
2023-09-01,29407
2023-09-01,82073
2023-09-01,1675
2023-09-01,26580
2023-09-01,6148
2023-09-01,50338
2023-09-01,123482
2023-09-01,77300
2023-09-01,3148
2023-09-01,39154
2023-09-01,37508
2023-09-01,13273
2023-09-01,40897
2023-09-01,5474
