date,state,gtrend,totals,urban_pop_percent,rural_pop_percent,year,population,percent_in_poverty,Median income,Standard error,partisan_index_dem,partisan_index_rep,month,percent_of_unemployed_poulation
2013-11-01,South Dakota,51.31578947368421,8416,56.7,43.3,2013,844877,14,69330,3858,0.4720001106789394,0.5279998894558885,11,3.5
2013-11-01,Tennessee,51.31578947368421,53278,69.1,30.9,2013,6456243,17.8,54110,3736,0.40463460111854593,0.5953653974767769,11,7.2
2013-11-01,Texas,50,133911,84.7,15.3,2013,26448193,17.5,67510,2054,0.4185736614408074,0.5814263400094883,11,6
2013-11-01,Utah,75.43859649122807,21492,90.6,9.4,2013,2903379,12.6,80170,5267,0.3044073801486776,0.6955926099950918,11,3.9
2013-11-01,Vermont,56.14035087719298,3007,33.3,66.7,2013,626630,12.3,69830,3795,0.6822495155071454,0.31775048206812506,11,4.2
2013-11-01,Virginia,45.614035087719294,44918,74.3,25.7,2013,8260405,11.7,86090,3236,0.5347064751836805,0.46529352207988917,11,5.4
2013-11-01,Washington,42.10526315789473,40784,84.1,15.9,2013,6971406,14.1,76530,2799,0.5462990365027062,0.4537009745585215,11,6.4
2013-11-01,West Virginia,68.51851851851852,24919,48.7,51.3,2013,1854304,18.4,51230,3425,0.4630924362109835,0.5369075635158326,11,6.7
2013-11-01,Wisconsin,50,35704,70.2,29.8,2013,5742713,13.5,70350,2977,0.5687130785194301,0.43128692215773967,11,6.3
2013-11-01,Wyoming,81.48148148148148,5494,64.8,35.2,2013,576412,10.9,70920,4034,0.2810768170996758,0.7189231849205009,11,4.6
2013-12-01,Alabama,56.71641791044777,77374,59,41,2013,4831586,18.9,52690,2947,0.3710844328276452,0.6289155607332717,12,7.2
2013-12-01,Alaska,79.1044776119403,7951,66,34,2013,737626,10.1,77840,4203,NA,NA,12,6.9
2013-12-01,Arizona,47.76119402985075,32374,89.8,10.2,2013,6634690,18.6,64430,6151,0.4574213976424611,0.5425786066268287,12,7.4
2013-12-01,Arkansas,62.68656716417911,25583,56.2,43.8,2013,2960459,19.4,50830,3042,0.48567018393534195,0.514329818645026,12,6.6
2013-12-01,California,36.58536585365854,138522,95,5,2013,38253768,16.8,73240,1557,0.6056939225609718,0.3943060749760959,12,8.4
2013-12-01,Colorado,46.34146341463415,43268,86.2,13.8,2013,5270774,12.9,80680,3565,0.5371180414925745,0.4628819628182435,12,6.1
2013-12-01,Connecticut,52.4390243902439,21633,88,12,2013,3595792,10.7,86300,3243,0.600984173317023,0.3990158139725204,12,7.4
2013-12-01,Delaware,45.12195121951219,3752,83.3,16.7,2013,924062,12.9,66490,3165,0.6093219091863484,0.3906780925524182,12,6.1
2013-12-01,District of Columbia,36.84210526315789,35,100,0,2013,651559,18.8,77250,3924,NA,NA,12,8
2013-12-01,Florida,41.05263157894736,102760,91.2,8.8,2013,19551678,17.1,60970,2003,0.5060468408809872,0.49395315451065425,12,7
2013-12-01,Georgia,47.368421052631575,55863,75.1,24.9,2013,9975592,19,60400,2494,0.46071402503431347,0.539285975819194,12,7.6
2013-12-01,Hawaii,35.78947368421053,1401,91.9,8.1,2013,1408822,11.2,78180,2810,0.7232555829760732,0.2767443997215394,12,4.6
2013-12-01,Idaho,56.33802816901408,13971,70.6,29.4,2013,1612053,15.6,65910,4655,0.3482528697774142,0.6517471349045739,12,6
2013-12-01,Illinois,39.436619718309856,91077,88.5,11.5,2013,12895778,14.6,72820,2220,0.5698630480523036,0.43013695560783716,12,8.5
2013-12-01,Indiana,63.38028169014084,53359,72.4,27.6,2013,6570575,15.8,64360,4100,0.4753935191739863,0.5246064748796045,12,6.5
2013-12-01,Iowa,60.56338028169014,12638,64,36,2013,3093935,12.6,69840,2504,0.47973469231243715,0.5202653045122217,12,4.5
2013-12-01,Kansas,53.16455696202532,21426,71.4,28.6,2013,2894306,13.9,65550,1907,0.3907878854163275,0.6092121077438607,12,4.9
2013-12-01,Kentucky,62.025316455696206,231210,58.4,41.6,2013,4406906,18.8,53680,2386,0.42251425596454956,0.5774857494792507,12,7.6
2013-12-01,Louisiana,56.9620253164557,42824,73,27,2013,4626040,20,50450,3638,0.42128698563249184,0.5787130163604736,12,5.7
2013-12-01,Maine,46.83544303797469,7812,38.7,61.3,2013,1328543,14,63810,2487,0.4636900914080507,0.536309921563641,12,6.2
2013-12-01,Maryland,35.35353535353536,21256,87.2,12.8,2013,5925197,10.2,83090,5584,0.6401707402950397,0.35982926837684276,12,6.1
2013-12-01,Massachusetts,32.323232323232325,16407,92,8,2013,6715158,11.9,80160,4400,0.6252725649577769,0.374727420690005,12,6.3
2013-12-01,Michigan,41.41414141414142,37647,74.6,25.4,2013,9914802,17,62130,2838,0.566842757749861,0.433157230948374,12,8.2
2013-12-01,Minnesota,38.38383838383839,38679,73.3,26.7,2013,5414722,11.2,77550,2347,0.545767401485365,0.4542325927964967,12,4.7
2013-12-01,Mississippi,61.76470588235294,29367,51.2,48.8,2013,2989839,23.9,52010,2730,0.3458143462748377,0.6541856524745534,12,8.1
2013-12-01,Missouri,54.411764705882355,51223,70.5,29.5,2013,6042989,15.8,64060,4708,0.46137383240782837,0.5386261600395821,12,6.6
2013-12-01,Montana,67.64705882352942,11763,55.9,44.1,2013,1014158,16.1,56190,4140,0.5203027663251779,0.4796972353906651,12,5
2013-12-01,Nebraska,50,8665,73.1,26.9,2013,1855525,12.9,68470,2311,0.41015441999151153,0.5898455659031795,12,3.5
2013-12-01,Nevada,55.26315789473685,12897,94.2,5.8,2013,2790136,15.8,57760,3603,0.5442942470521849,0.4557057335343141,12,9.2
2013-12-01,New Hampshire,50,10993,60.3,39.7,2013,1323459,9,90810,4152,0.4831975161283938,0.5168024737148563,12,4.9
2013-12-01,New Jersey,27.631578947368425,9118,94.7,5.3,2013,8882190,11.4,78660,3893,0.5766851624041142,0.42331483352729093,12,7.4
2013-12-01,New Mexico,53.94736842105264,14896,77.4,22.6,2013,2085286,21.4,53640,3399,0.5626662842571468,0.4373337022287587,12,6.8
2013-12-01,New York,24.390243902439025,32657,91.9,8.1,2013,19570261,16,68550,2091,0.6467602930141044,0.3532397059532948,12,7.1
2013-12-01,North Carolina,56.09756097560975,59061,66.1,33.9,2013,9746170,17.8,52470,2620,0.48583171651383633,0.5141682814554603,12,6.4
2013-12-01,North Dakota,52.4390243902439,6949,59.9,40.1,2013,723393,11.6,67340,3645,0.45646686404846704,0.5435331403979632,12,2.8
2013-12-01,Ohio,48.78048780487805,67301,77.9,22.1,2013,11594163,15.9,59070,1765,0.5024644958674208,0.4975354948037561,12,6.9
2013-12-01,Oklahoma,67.14285714285714,39176,66.2,33.8,2013,3849733,16.7,55740,5201,0.337539612216696,0.6624603772327872,12,5
2013-12-01,Oregon,24.285714285714285,26573,81,19,2013,3892387,16.5,71690,2574,0.5700606409901484,0.4299393601172292,12,7.2
2013-12-01,Pennsylvania,45.714285714285715,87441,78.7,21.3,2013,12788956,13.7,68690,2045,0.5412938053560113,0.45870618420697157,12,6.6
2013-12-01,Rhode Island,40,1969,96,4,2013,1051165,14.7,73610,2718,0.6410377777331312,0.35896221543301277,12,9.1
2013-12-01,South Carolina,53.94736842105264,31309,66.3,33.7,2013,4774839,18.5,55700,3781,0.4049856715416847,0.5950143246738955,12,6.3
2013-12-01,South Dakota,56.578947368421055,9118,56.7,43.3,2013,844877,14,69330,3858,0.4720001106789394,0.5279998894558885,12,3.5
2013-12-01,Tennessee,60.526315789473685,64784,69.1,30.9,2013,6456243,17.8,54110,3736,0.40463460111854593,0.5953653974767769,12,7
2013-12-01,Texas,53.94736842105264,166074,84.7,15.3,2013,26448193,17.5,67510,2054,0.4185736614408074,0.5814263400094883,12,5.8
2013-12-01,Utah,82.45614035087719,24978,90.6,9.4,2013,2903379,12.6,80170,5267,0.3044073801486776,0.6955926099950918,12,3.9
2013-12-01,Vermont,45.614035087719294,2873,33.3,66.7,2013,626630,12.3,69830,3795,0.6822495155071454,0.31775048206812506,12,4.1
2013-12-01,Virginia,54.3859649122807,51344,74.3,25.7,2013,8260405,11.7,86090,3236,0.5347064751836805,0.46529352207988917,12,5.3
2013-12-01,Washington,42.10526315789473,46998,84.1,15.9,2013,6971406,14.1,76530,2799,0.5462990365027062,0.4537009745585215,12,6.3
2013-12-01,West Virginia,70.37037037037037,26265,48.7,51.3,2013,1854304,18.4,51230,3425,0.4630924362109835,0.5369075635158326,12,6.7
2013-12-01,Wisconsin,44.44444444444444,31714,70.2,29.8,2013,5742713,13.5,70350,2977,0.5687130785194301,0.43128692215773967,12,6.2
2013-12-01,Wyoming,74.07407407407408,6885,64.8,35.2,2013,576412,10.9,70920,4034,0.2810768170996758,0.7189231849205009,12,4.5
2014-01-01,Alabama,53.73134328358209,52138,59,41,2014,4843737,19.2,53070,1919,0.279038263704656,0.7209617282232857,1,7.2
2014-01-01,Alaska,73.13432835820896,4951,66,34,2014,737075,11.4,84900,3958,NA,NA,1,6.9
2014-01-01,Arizona,50.746268656716424,24458,89.8,10.2,2014,6732873,18.2,61830,2892,0.46373304631621337,0.5362669569335139,1,7.2
2014-01-01,Arkansas,56.71641791044777,17158,56.2,43.8,2014,2968759,18.7,56390,3196,0.4841589764634567,0.5158410259851879,1,6.4
2014-01-01,California,35.36585365853659,100054,95,5,2014,38586706,16.4,75930,1122,0.5941806004850009,0.4058193880108184,1,8.2
2014-01-01,Colorado,45.12195121951219,33328,86.2,13.8,2014,5352637,12.1,76500,3030,0.521957135988319,0.47804285716381917,1,5.9
2014-01-01,Connecticut,40.24390243902439,28542,88,12,2014,3595697,10.8,88080,3346,0.6011434550453569,0.39885653277872574,1,7.2
2014-01-01,Delaware,43.90243902439024,2486,83.3,16.7,2014,933131,13,72210,3728,0.5990845703369344,0.4009154324061139,1,6
2014-01-01,District of Columbia,35.78947368421053,52,100,0,2014,663603,18.4,85710,5526,NA,NA,1,8
2014-01-01,Florida,40,82342,91.2,8.8,2014,19853880,16.6,57920,1193,0.49983744903900995,0.5001625461655986,1,6.9
2014-01-01,Georgia,44.21052631578947,36627,75.1,24.9,2014,10071204,18.4,62210,2522,0.4609945353643328,0.5390054644753739,1,7.5
2014-01-01,Hawaii,31.57894736842105,1337,91.9,8.1,2014,1415335,11.5,89410,3359,0.7187014507378049,0.281298529034716,1,4.6
2014-01-01,Idaho,64.78873239436619,8532,70.6,29.4,2014,1632248,14.8,67080,3229,0.3516265719055692,0.6483734381970468,1,5.6
2014-01-01,Illinois,40.84507042253521,121288,88.5,11.5,2014,12885092,14.3,68940,2040,NA,NA,1,8.3
2014-01-01,Indiana,59.154929577464785,38520,72.4,27.6,2014,6596019,15.2,60330,2439,0.47027985974223874,0.529720134403514,1,6.4
2014-01-01,Iowa,56.33802816901408,13003,64,36,2014,3110643,12.3,72570,4300,0.47412394312219125,0.5258760592383375,1,4.5
2014-01-01,Kansas,51.898734177215204,14248,71.4,28.6,2014,2901861,13.5,67090,3594,0.39078829422635863,0.6092116983479879,1,4.8
2014-01-01,Kentucky,56.9620253164557,258471,58.4,41.6,2014,4416992,19,53710,1983,0.4206503506830783,0.5793496546773533,1,7.5
2014-01-01,Louisiana,51.898734177215204,22584,73,27,2014,4645938,19.9,53230,2337,0.4314229476729653,0.5685770512932842,1,5.6
2014-01-01,Maine,48.10126582278481,5673,38.7,61.3,2014,1331217,14,64910,2725,0.45136229514500126,0.5486377071272176,1,6.1
2014-01-01,Maryland,34.343434343434346,21715,87.2,12.8,2014,5960064,10.4,95610,5363,0.6240609620469975,0.375939046571848,1,6
2014-01-01,Massachusetts,33.333333333333336,17908,92,8,2014,6764864,11.7,79280,3342,0.62338889544126,0.3766110898742586,1,6.2
2014-01-01,Michigan,40.40404040404041,29623,74.6,25.4,2014,9932033,16.2,65280,1505,0.5651466972186159,0.4348532970751793,1,8.1
2014-01-01,Minnesota,35.35353535353536,34528,73.3,26.7,2014,5452665,11.4,84410,4026,0.5465345040303182,0.45346550075913655,1,4.7
2014-01-01,Mississippi,57.352941176470594,14902,51.2,48.8,2014,2991892,21.9,44590,1624,0.377537711558911,0.6224622903321644,1,8.1
2014-01-01,Missouri,52.94117647058824,36903,70.5,29.5,2014,6059130,15.5,71090,3804,0.4431300712444015,0.5568699218002743,1,6.6
2014-01-01,Montana,72.05882352941177,8273,55.9,44.1,2014,1022657,15.2,64150,2232,0.490471464607668,0.5095285353552239,1,4.9
2014-01-01,Nebraska,50,6115,73.1,26.9,2014,1875311,12.3,71390,2830,0.38142257998991913,0.618577409630183,1,3.5
2014-01-01,Nevada,57.89473684210527,9387,94.2,5.8,2014,2831484,15.4,62610,2305,0.5354268778279132,0.4645731047746887,1,9
2014-01-01,New Hampshire,53.94736842105264,9884,60.3,39.7,2014,1325715,9.2,92140,4084,0.4910806295983778,0.5089193701073839,1,4.8
2014-01-01,New Jersey,28.947368421052634,7954,94.7,5.3,2014,8912395,11.1,81900,3381,0.5774248163876373,0.42257518600736155,1,7.2
2014-01-01,New Mexico,57.89473684210527,10183,77.4,22.6,2014,2092742,20.6,58610,4158,0.5553094877315691,0.4446905097709747,1,6.8
2014-01-01,New York,23.17073170731707,25551,91.9,8.1,2014,19651031,16,68180,2236,0.6234467528202999,0.3765532448202019,1,7
2014-01-01,North Carolina,47.5609756097561,41804,66.1,33.9,2014,9903780,17.2,58730,2147,0.48573278250431395,0.5142672198987635,1,6.4
2014-01-01,North Dakota,54.8780487804878,5594,59.9,40.1,2014,739482,11.1,76240,3939,0.38119648637191694,0.6188035103564176,1,2.7
2014-01-01,Ohio,45.12195121951219,40864,77.9,22.1,2014,11599381,15.8,62320,1749,0.48038353296054703,0.5196164631972012,1,6.6
2014-01-01,Oklahoma,61.42857142857143,26608,66.2,33.8,2014,3878051,16.6,59250,3484,0.32268553103407355,0.6773144744641607,1,4.9
2014-01-01,Oregon,30,19504,81,19,2014,3930065,16.4,73910,3764,0.5685798632471881,0.43142013782490546,1,7.2
2014-01-01,Pennsylvania,45.714285714285715,69963,78.7,21.3,2014,12787209,13.6,69260,2845,0.5187991240694756,0.48120086888519636,1,6.5
2014-01-01,Rhode Island,35.714285714285715,1646,96,4,2014,1056291,14.8,73600,5023,0.6399426941996217,0.36005729871487996,1,8.9
2014-01-01,South Carolina,52.631578947368425,22356,66.3,33.7,2014,4850782,17.9,56400,2817,0.4053021969712686,0.5946978034457028,1,6.2
2014-01-01,South Dakota,50,6101,56.7,43.3,2014,853175,14.1,66600,4446,0.43737853707353774,0.562621457336382,1,3.5
2014-01-01,Tennessee,55.26315789473685,45597,69.1,30.9,2014,6528629,18.2,54880,2920,0.3530319290391111,0.6469680718173701,1,6.9
2014-01-01,Texas,52.631578947368425,130524,84.7,15.3,2014,26956958,17.2,67630,1687,0.4072342441739757,0.5927657627754563,1,5.7
2014-01-01,Utah,82.45614035087719,21908,90.6,9.4,2014,2984922,11.8,79570,4056,0.34268504102371106,0.657314938805141,1,3.8
2014-01-01,Vermont,40.35087719298245,2138,33.3,66.7,2014,627180,12,76210,3889,0.6810925597460211,0.31890743723378095,1,4.1
2014-01-01,Virginia,49.122807017543856,31647,74.3,25.7,2014,8325118,11.8,83050,3698,NA,NA,1,5.3
2014-01-01,Washington,38.59649122807017,40612,84.1,15.9,2014,7061530,13.2,74150,2755,0.5449869456228061,0.4550130649958962,1,6.3
2014-01-01,West Virginia,59.25925925925926,15350,48.7,51.3,2014,1842700,18.3,49650,2755,0.42800587891739095,0.571994119398574,1,6.7
2014-01-01,Wisconsin,42.592592592592595,23568,70.2,29.8,2014,5757564,13.2,72910,2704,0.5146326275880254,0.48536736662277186,1,6
2014-01-01,Wyoming,81.48148148148148,4359,64.8,35.2,2014,584079,11.2,69910,2535,0.24720229168411528,0.7527977126136826,1,4.5
2014-02-01,Alabama,53.73134328358209,63947,59,41,2014,4843737,19.2,53070,1919,0.279038263704656,0.7209617282232857,2,7.1
2014-02-01,Alaska,73.13432835820896,6353,66,34,2014,737075,11.4,84900,3958,NA,NA,2,6.9
2014-02-01,Arizona,49.25373134328358,29657,89.8,10.2,2014,6732873,18.2,61830,2892,0.46373304631621337,0.5362669569335139,2,7.1
2014-02-01,Arkansas,55.223880597014926,24599,56.2,43.8,2014,2968759,18.7,56390,3196,0.4841589764634567,0.5158410259851879,2,6.3
2014-02-01,California,35.36585365853659,111341,95,5,2014,38586706,16.4,75930,1122,0.5941806004850009,0.4058193880108184,2,8.1
2014-02-01,Colorado,43.90243902439024,36936,86.2,13.8,2014,5352637,12.1,76500,3030,0.521957135988319,0.47804285716381917,2,5.8
2014-02-01,Connecticut,37.80487804878049,29640,88,12,2014,3595697,10.8,88080,3346,0.6011434550453569,0.39885653277872574,2,7.1
2014-02-01,Delaware,45.12195121951219,3207,83.3,16.7,2014,933131,13,72210,3728,0.5990845703369344,0.4009154324061139,2,6
2014-02-01,District of Columbia,32.63157894736842,28,100,0,2014,663603,18.4,85710,5526,NA,NA,2,7.9
2014-02-01,Florida,38.94736842105263,100876,91.2,8.8,2014,19853880,16.6,57920,1193,0.49983744903900995,0.5001625461655986,2,6.8
2014-02-01,Georgia,44.21052631578947,50459,75.1,24.9,2014,10071204,18.4,62210,2522,0.4609945353643328,0.5390054644753739,2,7.4
2014-02-01,Hawaii,32.63157894736842,1222,91.9,8.1,2014,1415335,11.5,89410,3359,0.7187014507378049,0.281298529034716,2,4.5
2014-02-01,Idaho,67.6056338028169,11822,70.6,29.4,2014,1632248,14.8,67080,3229,0.3516265719055692,0.6483734381970468,2,5.3
2014-02-01,Illinois,40.84507042253521,115903,88.5,11.5,2014,12885092,14.3,68940,2040,NA,NA,2,8.1
2014-02-01,Indiana,60.56338028169014,51976,72.4,27.6,2014,6596019,15.2,60330,2439,0.47027985974223874,0.529720134403514,2,6.3
2014-02-01,Iowa,54.92957746478873,13167,64,36,2014,3110643,12.3,72570,4300,0.47412394312219125,0.5258760592383375,2,4.4
2014-02-01,Kansas,50.63291139240506,17798,71.4,28.6,2014,2901861,13.5,67090,3594,0.39078829422635863,0.6092116983479879,2,4.8
2014-02-01,Kentucky,60.75949367088608,259837,58.4,41.6,2014,4416992,19,53710,1983,0.4206503506830783,0.5793496546773533,2,7.3
2014-02-01,Louisiana,50.63291139240506,28120,73,27,2014,4645938,19.9,53230,2337,0.4314229476729653,0.5685770512932842,2,5.6
2014-02-01,Maine,54.43037974683545,7101,38.7,61.3,2014,1331217,14,64910,2725,0.45136229514500126,0.5486377071272176,2,6
2014-02-01,Maryland,33.333333333333336,18999,87.2,12.8,2014,5960064,10.4,95610,5363,0.6240609620469975,0.375939046571848,2,5.9
2014-02-01,Massachusetts,33.333333333333336,16662,92,8,2014,6764864,11.7,79280,3342,0.62338889544126,0.3766110898742586,2,6.1
2014-02-01,Michigan,38.38383838383839,35449,74.6,25.4,2014,9932033,16.2,65280,1505,0.5651466972186159,0.4348532970751793,2,8
2014-02-01,Minnesota,38.38383838383839,40503,73.3,26.7,2014,5452665,11.4,84410,4026,0.5465345040303182,0.45346550075913655,2,4.6
2014-02-01,Mississippi,50,21805,51.2,48.8,2014,2991892,21.9,44590,1624,0.377537711558911,0.6224622903321644,2,8
2014-02-01,Missouri,52.94117647058824,48674,70.5,29.5,2014,6059130,15.5,71090,3804,0.4431300712444015,0.5568699218002743,2,6.6
2014-02-01,Montana,61.76470588235294,10352,55.9,44.1,2014,1022657,15.2,64150,2232,0.490471464607668,0.5095285353552239,2,4.9
2014-02-01,Nebraska,50,6384,73.1,26.9,2014,1875311,12.3,71390,2830,0.38142257998991913,0.618577409630183,2,3.5
2014-02-01,Nevada,63.15789473684211,11879,94.2,5.8,2014,2831484,15.4,62610,2305,0.5354268778279132,0.4645731047746887,2,8.8
2014-02-01,New Hampshire,48.684210526315795,10204,60.3,39.7,2014,1325715,9.2,92140,4084,0.4910806295983778,0.5089193701073839,2,4.6
2014-02-01,New Jersey,26.315789473684212,7762,94.7,5.3,2014,8912395,11.1,81900,3381,0.5774248163876373,0.42257518600736155,2,7
2014-02-01,New Mexico,53.94736842105264,13859,77.4,22.6,2014,2092742,20.6,58610,4158,0.5553094877315691,0.4446905097709747,2,6.7
2014-02-01,New York,23.17073170731707,27317,91.9,8.1,2014,19651031,16,68180,2236,0.6234467528202999,0.3765532448202019,2,6.8
2014-02-01,North Carolina,47.5609756097561,224667,66.1,33.9,2014,9903780,17.2,58730,2147,0.48573278250431395,0.5142672198987635,2,6.3
2014-02-01,North Dakota,46.34146341463415,6472,59.9,40.1,2014,739482,11.1,76240,3939,0.38119648637191694,0.6188035103564176,2,2.7
2014-02-01,Ohio,45.12195121951219,59527,77.9,22.1,2014,11599381,15.8,62320,1749,0.48038353296054703,0.5196164631972012,2,6.4
2014-02-01,Oklahoma,60,33901,66.2,33.8,2014,3878051,16.6,59250,3484,0.32268553103407355,0.6773144744641607,2,4.7
2014-02-01,Oregon,30,23197,81,19,2014,3930065,16.4,73910,3764,0.5685798632471881,0.43142013782490546,2,7.1
2014-02-01,Pennsylvania,42.85714285714286,76916,78.7,21.3,2014,12787209,13.6,69260,2845,0.5187991240694756,0.48120086888519636,2,6.4
2014-02-01,Rhode Island,32.85714285714286,1897,96,4,2014,1056291,14.8,73600,5023,0.6399426941996217,0.36005729871487996,2,8.7
2014-02-01,South Carolina,52.631578947368425,28440,66.3,33.7,2014,4850782,17.9,56400,2817,0.4053021969712686,0.5946978034457028,2,6
2014-02-01,South Dakota,57.89473684210527,7897,56.7,43.3,2014,853175,14.1,66600,4446,0.43737853707353774,0.562621457336382,2,3.5
2014-02-01,Tennessee,53.94736842105264,55684,69.1,30.9,2014,6528629,18.2,54880,2920,0.3530319290391111,0.6469680718173701,2,6.8
2014-02-01,Texas,50,147793,84.7,15.3,2014,26956958,17.2,67630,1687,0.4072342441739757,0.5927657627754563,2,5.6
2014-02-01,Utah,80.7017543859649,21548,90.6,9.4,2014,2984922,11.8,79570,4056,0.34268504102371106,0.657314938805141,2,3.7
2014-02-01,Vermont,49.122807017543856,3132,33.3,66.7,2014,627180,12,76210,3889,0.6810925597460211,0.31890743723378095,2,4
2014-02-01,Virginia,45.614035087719294,42073,74.3,25.7,2014,8325118,11.8,83050,3698,NA,NA,2,5.3
2014-02-01,Washington,45.614035087719294,44399,84.1,15.9,2014,7061530,13.2,74150,2755,0.5449869456228061,0.4550130649958962,2,6.2
2014-02-01,West Virginia,61.111111111111114,23569,48.7,51.3,2014,1842700,18.3,49650,2755,0.42800587891739095,0.571994119398574,2,6.7
2014-02-01,Wisconsin,40.74074074074074,31698,70.2,29.8,2014,5757564,13.2,72910,2704,0.5146326275880254,0.48536736662277186,2,5.9
2014-02-01,Wyoming,74.07407407407408,5677,64.8,35.2,2014,584079,11.2,69910,2535,0.24720229168411528,0.7527977126136826,2,4.4
2014-03-01,Alabama,46.268656716417915,57656,59,41,2014,4843737,19.2,53070,1919,0.279038263704656,0.7209617282232857,3,7.1
2014-03-01,Alaska,74.6268656716418,7271,66,34,2014,737075,11.4,84900,3958,NA,NA,3,6.9
2014-03-01,Arizona,50.746268656716424,28307,89.8,10.2,2014,6732873,18.2,61830,2892,0.46373304631621337,0.5362669569335139,3,7
2014-03-01,Arkansas,47.76119402985075,20173,56.2,43.8,2014,2968759,18.7,56390,3196,0.4841589764634567,0.5158410259851879,3,6.1
